longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-124.11,40.93,25.0,5.0,3.0,1298.0,461.0,3.5076,147200.0,NEAR OCEAN
-124.11,40.93,17.0,4.0,3.0,948.0,357.0,2.7639,180400.0,NEAR OCEAN
-124.08,40.94,18.0,3.0,2.0,941.0,335.0,2.3147,140200.0,NEAR OCEAN
-124.09,40.92,12.0,5.0,3.0,1153.0,462.0,2.8182,253800.0,NEAR OCEAN
-124.05,40.94,14.0,3.0,1.0,516.0,181.0,5.0329,331200.0,NEAR OCEAN
-124.1,40.95,17.0,4.0,2.0,823.0,316.0,1.8993,156800.0,NEAR OCEAN
-124.07,40.81,23.0,4.0,3.0,1019.0,387.0,2.9911,239400.0,NEAR OCEAN
-124.02,40.72,28.0,3.0,3.0,1658.0,598.0,3.8095,239800.0,<1H OCEAN
-124.1,40.73,33.0,2.0,1.0,334.0,121.0,3.9659,223600.0,NEAR OCEAN
-124.17,40.74,17.0,5.0,3.0,873.0,313.0,4.0357,257800.0,NEAR OCEAN
-124.14,40.72,18.0,5.0,3.0,1375.0,503.0,2.8446,201000.0,NEAR OCEAN
-124.14,40.67,23.0,2.0,1.0,320.0,109.0,4.2054,261200.0,NEAR OCEAN
-124.19,40.73,21.0,5.0,4.0,2907.0,972.0,3.5363,180200.0,NEAR OCEAN
-124.21,40.75,32.0,4.0,2.0,620.0,268.0,1.6528,116200.0,NEAR OCEAN
-124.27,40.69,36.0,5.0,2.0,1194.0,465.0,2.5179,158000.0,NEAR OCEAN
-124.18,40.62,35.0,3.0,2.0,480.0,179.0,3.0536,214000.0,NEAR OCEAN
-124.17,40.62,32.0,5.0,3.0,706.0,277.0,2.8958,172800.0,NEAR OCEAN
-124.13,40.62,43.0,3.0,2.0,910.0,389.0,2.5804,184200.0,NEAR OCEAN
-124.16,40.6,39.0,4.0,2.0,642.0,292.0,2.4519,170200.0,NEAR OCEAN
-124.15,40.59,39.0,5.0,3.0,539.0,212.0,2.0938,159200.0,NEAR OCEAN
-124.14,40.6,27.0,4.0,2.0,521.0,219.0,4.025,256200.0,NEAR OCEAN
-124.14,40.59,22.0,4.0,3.0,826.0,382.0,1.5625,133600.0,NEAR OCEAN
-124.14,40.59,17.0,4.0,3.0,1544.0,584.0,2.178,153600.0,NEAR OCEAN
-124.05,40.59,32.0,5.0,3.0,937.0,353.0,3.4408,190400.0,<1H OCEAN
-124.09,40.55,24.0,3.0,2.0,1370.0,480.0,2.7644,194600.0,<1H OCEAN
-123.96,40.57,31.0,4.0,2.0,883.0,310.0,2.3167,185200.0,<1H OCEAN
-123.73,40.48,25.0,4.0,3.0,746.0,251.0,1.7153,154200.0,INLAND
-124.14,40.58,25.0,5.0,3.0,891.0,355.0,2.6987,185000.0,<1H OCEAN
-124.14,40.57,29.0,5.0,3.0,1314.0,562.0,2.1354,150200.0,<1H OCEAN
-124.11,40.57,33.0,4.0,3.0,573.0,236.0,2.4896,148200.0,<1H OCEAN
-124.13,40.55,38.0,3.0,1.0,240.0,91.0,3.25,189600.0,<1H OCEAN
-124.1,40.5,30.0,5.0,2.0,996.0,374.0,2.2357,144600.0,<1H OCEAN
-124.1,40.5,42.0,5.0,2.0,1300.0,504.0,1.7574,115000.0,<1H OCEAN
-124.09,40.44,38.0,5.0,3.0,1041.0,401.0,2.3947,141000.0,<1H OCEAN
-124.1,40.47,52.0,5.0,3.0,965.0,265.0,3.5345,110000.0,<1H OCEAN
-124.03,40.45,34.0,3.0,1.0,443.0,158.0,2.6094,142600.0,<1H OCEAN
-124.26,40.58,52.0,3.0,3.0,907.0,369.0,2.3571,222800.0,NEAR OCEAN
-124.23,40.54,52.0,5.0,3.0,1152.0,435.0,3.0806,213400.0,NEAR OCEAN
-124.35,40.54,52.0,5.0,2.0,806.0,270.0,3.0147,189200.0,NEAR OCEAN
-124.25,40.28,32.0,2.0,1.0,434.0,187.0,1.9417,152200.0,NEAR OCEAN
-124.08,40.06,17.0,3.0,1.0,393.0,163.0,2.625,271200.0,NEAR OCEAN
-124.0,40.22,16.0,3.0,2.0,816.0,326.0,1.319,141400.0,<1H OCEAN
-123.84,40.28,28.0,4.0,2.0,1093.0,438.0,2.0962,148000.0,<1H OCEAN
-123.68,40.24,31.0,3.0,3.0,917.0,359.0,1.725,108600.0,<1H OCEAN
-123.82,40.16,19.0,5.0,2.0,1184.0,453.0,1.2227,153600.0,<1H OCEAN
-123.82,40.12,33.0,5.0,2.0,1221.0,486.0,2.087,164800.0,<1H OCEAN
-123.75,40.11,35.0,4.0,2.0,900.0,402.0,1.9625,203000.0,<1H OCEAN
-123.78,40.05,17.0,4.0,3.0,899.0,347.0,2.1864,203800.0,<1H OCEAN
-115.52,33.12,38.0,3.0,2.0,784.0,231.0,1.8793,121600.0,INLAND
-115.52,33.13,18.0,4.0,2.0,1006.0,253.0,2.163,106800.0,INLAND
-115.51,33.12,21.0,4.0,3.0,890.0,232.0,2.101,93400.0,INLAND
-115.46,33.19,33.0,5.0,3.0,777.0,298.0,1.0,80000.0,INLAND
-115.51,33.24,32.0,4.0,2.0,1069.0,410.0,1.6552,86600.0,INLAND
-115.6,33.2,37.0,2.0,1.0,390.0,142.0,2.4511,145000.0,INLAND
-115.73,33.09,27.0,3.0,2.0,258.0,61.0,2.9,175000.0,INLAND
-115.62,33.04,17.0,4.0,3.0,745.0,217.0,2.0463,122400.0,INLAND
-115.62,33.04,20.0,3.0,3.0,766.0,230.0,2.2969,124000.0,INLAND
-115.6,33.04,31.0,2.0,1.0,152.0,56.0,3.3472,183400.0,INLAND
-115.41,32.99,29.0,3.0,1.0,684.0,194.0,3.4038,215600.0,INLAND
-115.59,32.96,17.0,2.0,1.0,473.0,154.0,3.1979,227000.0,INLAND
-115.52,32.98,32.0,5.0,2.0,1307.0,345.0,1.4583,117200.0,INLAND
-115.52,32.98,21.0,5.0,2.0,1244.0,316.0,2.2054,132800.0,INLAND
-115.53,32.99,25.0,5.0,3.0,2082.0,565.0,1.7159,124400.0,INLAND
-115.51,32.99,20.0,3.0,2.0,1104.0,317.0,1.9088,127400.0,INLAND
-115.54,32.99,23.0,4.0,2.0,1148.0,388.0,1.5372,138800.0,INLAND
-115.54,32.98,27.0,5.0,2.0,1121.0,381.0,1.9464,121200.0,INLAND
-115.54,32.99,17.0,5.0,3.0,911.0,254.0,4.3523,192000.0,INLAND
-115.55,32.98,24.0,5.0,3.0,1447.0,473.0,3.2593,161600.0,INLAND
-115.54,32.97,41.0,5.0,3.0,1188.0,430.0,3.0091,141600.0,INLAND
-115.53,32.97,35.0,4.0,3.0,933.0,318.0,2.4063,141400.0,INLAND
-115.55,32.98,33.0,4.0,3.0,952.0,360.0,5.4349,286000.0,INLAND
-115.56,32.96,21.0,5.0,2.0,1164.0,421.0,3.8177,214400.0,INLAND
-115.53,32.97,34.0,5.0,3.0,1568.0,510.0,1.5217,120600.0,INLAND
-115.52,32.97,24.0,3.0,2.0,1416.0,401.0,1.975,132800.0,INLAND
-115.52,32.97,10.0,3.0,3.0,1376.0,337.0,1.9911,135000.0,INLAND
-115.32,32.82,34.0,3.0,1.0,327.0,89.0,3.6528,200000.0,INLAND
-115.39,32.76,16.0,2.0,1.0,481.0,185.0,6.2558,292600.0,INLAND
-115.4,32.86,19.0,3.0,2.0,649.0,173.0,3.3182,227600.0,INLAND
-115.37,32.81,23.0,4.0,3.0,866.0,275.0,2.3594,148600.0,INLAND
-115.37,32.82,14.0,5.0,2.0,867.0,261.0,1.9375,161800.0,INLAND
-115.37,32.82,30.0,3.0,2.0,1130.0,335.0,3.5735,142200.0,INLAND
-115.38,32.82,38.0,5.0,3.0,1175.0,374.0,1.9939,131600.0,INLAND
-115.38,32.81,35.0,5.0,2.0,950.0,241.0,1.8958,135000.0,INLAND
-115.37,32.81,32.0,3.0,2.0,623.0,169.0,1.7604,137200.0,INLAND
-115.57,32.85,33.0,4.0,3.0,825.0,250.0,3.2396,124600.0,INLAND
-115.57,32.85,17.0,4.0,2.0,728.0,246.0,1.7411,127000.0,INLAND
-115.57,32.84,29.0,5.0,2.0,804.0,288.0,1.9531,122200.0,INLAND
-115.57,32.83,31.0,5.0,2.0,959.0,284.0,3.5282,135000.0,INLAND
-115.59,32.85,20.0,4.0,3.0,862.0,248.0,4.875,181600.0,INLAND
-115.6,32.87,3.0,4.0,2.0,1005.0,312.0,4.1293,166400.0,INLAND
-115.49,32.87,19.0,2.0,2.0,457.0,106.0,3.3583,205600.0,INLAND
-115.64,32.8,23.0,3.0,3.0,569.0,235.0,3.1667,250000.0,INLAND
-115.69,32.79,18.0,5.0,3.0,1161.0,343.0,2.1792,110400.0,INLAND
-115.73,32.8,44.0,2.0,1.0,206.0,57.0,2.2083,187600.0,INLAND
-115.72,32.75,16.0,3.0,2.0,123.0,54.0,2.0938,175000.0,INLAND
-115.64,32.75,19.0,2.0,2.0,198.0,55.0,1.625,225000.0,INLAND
-115.58,32.81,5.0,2.0,2.0,458.0,143.0,4.475,192600.0,INLAND
-115.55,32.82,34.0,4.0,3.0,1013.0,274.0,2.5664,135000.0,INLAND
-115.58,32.81,10.0,4.0,2.0,533.0,201.0,3.6597,175000.0,INLAND
-115.57,32.8,17.0,5.0,2.0,1595.0,428.0,1.7188,139800.0,INLAND
-115.57,32.8,16.0,4.0,3.0,961.0,327.0,1.1853,145200.0,INLAND
-115.57,32.8,16.0,5.0,3.0,1184.0,513.0,1.875,187600.0,INLAND
-115.48,32.8,21.0,4.0,2.0,805.0,239.0,2.6172,177000.0,INLAND
-115.52,32.77,18.0,4.0,2.0,1166.0,333.0,2.2417,158400.0,INLAND
-115.53,32.73,14.0,4.0,3.0,1453.0,332.0,1.735,122400.0,INLAND
-115.52,32.73,17.0,5.0,2.0,1113.0,258.0,2.3571,126200.0,INLAND
-115.5,32.75,13.0,3.0,1.0,822.0,64.0,3.4107,285000.0,INLAND
-115.55,32.8,23.0,3.0,1.0,580.0,160.0,2.1136,122000.0,INLAND
-115.55,32.79,22.0,3.0,1.0,692.0,141.0,1.2083,107200.0,INLAND
-115.54,32.79,30.0,3.0,2.0,733.0,186.0,1.6607,112200.0,INLAND
-115.54,32.79,23.0,5.0,3.0,1370.0,377.0,1.275,120800.0,INLAND
-115.55,32.79,23.0,3.0,3.0,697.0,201.0,1.6351,119200.0,INLAND
-115.57,32.8,33.0,3.0,2.0,1066.0,211.0,4.5714,137200.0,INLAND
-115.56,32.8,25.0,4.0,3.0,1193.0,351.0,2.1979,127800.0,INLAND
-115.56,32.8,28.0,3.0,3.0,1335.0,397.0,1.5987,118800.0,INLAND
-115.56,32.8,15.0,3.0,2.0,1024.0,298.0,1.3882,138800.0,INLAND
-115.56,32.79,18.0,3.0,3.0,1377.0,429.0,1.3373,116600.0,INLAND
-115.56,32.78,34.0,3.0,3.0,1627.0,522.0,3.2083,152400.0,INLAND
-115.56,32.79,20.0,7.0,4.0,2283.0,767.0,1.1707,125000.0,INLAND
-115.57,32.79,50.0,4.0,3.0,864.0,274.0,1.6667,136200.0,INLAND
-115.56,32.78,46.0,3.0,2.0,1583.0,469.0,3.0603,141600.0,INLAND
-115.56,32.78,35.0,3.0,2.0,615.0,191.0,4.6154,172400.0,INLAND
-115.57,32.78,25.0,5.0,3.0,1135.0,332.0,5.128,199200.0,INLAND
-115.56,32.78,29.0,4.0,3.0,848.0,245.0,3.1597,152400.0,INLAND
-115.55,32.78,5.0,3.0,3.0,1767.0,536.0,2.8025,168600.0,INLAND
-115.58,32.78,5.0,5.0,3.0,1416.0,421.0,5.7843,220200.0,INLAND
-115.59,32.79,8.0,4.0,3.0,1000.0,287.0,6.3814,319800.0,INLAND
-115.58,32.79,14.0,3.0,3.0,762.0,451.0,1.6635,128800.0,INLAND
-115.57,32.79,34.0,4.0,2.0,621.0,208.0,3.6042,147200.0,INLAND
-115.57,32.78,29.0,3.0,2.0,1173.0,360.0,4.0375,172800.0,INLAND
-115.57,32.78,20.0,5.0,2.0,871.0,222.0,6.2715,194400.0,INLAND
-115.57,32.78,15.0,4.0,3.0,803.0,277.0,4.3021,175000.0,INLAND
-115.56,32.76,15.0,3.0,2.0,653.0,185.0,4.4821,280600.0,INLAND
-115.59,32.69,30.0,3.0,2.0,649.0,148.0,2.5769,188800.0,INLAND
-115.49,32.69,17.0,3.0,2.0,1691.0,356.0,1.899,128000.0,INLAND
-115.4,32.7,19.0,2.0,1.0,531.0,134.0,1.6838,191600.0,INLAND
-115.49,32.67,25.0,7.0,3.0,2185.0,602.0,1.375,140200.0,INLAND
-115.49,32.67,24.0,3.0,3.0,1083.0,298.0,1.4828,146200.0,INLAND
-115.48,32.68,15.0,7.0,4.0,2097.0,622.0,2.3319,182400.0,INLAND
-115.5,32.68,18.0,5.0,3.0,3565.0,924.0,1.5931,176800.0,INLAND
-115.5,32.67,35.0,3.0,3.0,1694.0,475.0,2.1776,151000.0,INLAND
-115.49,32.67,29.0,3.0,2.0,1302.0,393.0,1.1311,169400.0,INLAND
-115.51,32.68,11.0,3.0,2.0,2644.0,581.0,2.625,145400.0,INLAND
-115.52,32.67,6.0,4.0,2.0,2807.0,594.0,2.0625,135400.0,INLAND
-116.05,33.33,17.0,2.0,1.0,135.0,57.0,1.7292,162600.0,INLAND
-116.0,33.19,16.0,3.0,1.0,81.0,33.0,1.2639,102600.0,INLAND
-115.88,32.93,15.0,2.0,1.0,51.0,20.0,4.0208,65000.0,INLAND
-116.0,32.74,26.0,2.0,2.0,329.0,158.0,1.4338,87800.0,INLAND
-115.9,32.69,18.0,2.0,1.0,98.0,54.0,1.5417,115000.0,INLAND
-116.01,33.41,20.0,5.0,2.0,659.0,295.0,2.8684,125600.0,INLAND
-115.99,33.4,15.0,3.0,3.0,515.0,273.0,2.0109,108600.0,INLAND
-115.94,33.38,5.0,3.0,1.0,41.0,21.0,2.7,117600.0,INLAND
-115.98,33.32,8.0,3.0,2.0,63.0,24.0,1.4688,107600.0,INLAND
-115.91,33.36,15.0,3.0,2.0,160.0,73.0,0.922,135000.0,INLAND
-115.9,33.34,19.0,2.0,2.0,329.0,155.0,1.7857,125600.0,INLAND
-115.96,33.3,27.0,2.0,1.0,112.0,57.0,1.125,108800.0,INLAND
-115.95,33.28,12.0,2.0,1.0,37.0,17.0,1.8958,107600.0,INLAND
-115.8,33.26,2.0,2.0,2.0,30.0,16.0,5.3374,95000.0,INLAND
-114.73,33.43,24.0,3.0,2.0,227.0,139.0,0.8964,118400.0,INLAND
-114.98,33.07,18.0,3.0,2.0,374.0,127.0,3.1607,115000.0,INLAND
-115.73,33.36,19.0,2.0,1.0,476.0,169.0,1.7727,100000.0,INLAND
-115.73,33.35,23.0,2.0,1.0,338.0,182.0,1.2132,60000.0,INLAND
-114.65,32.79,21.0,2.0,2.0,64.0,27.0,0.8571,50000.0,INLAND
-114.55,32.8,19.0,5.0,4.0,1431.0,608.0,1.275,112200.0,INLAND
-114.63,32.76,15.0,5.0,3.0,949.0,300.0,0.8585,90000.0,INLAND
-114.66,32.74,17.0,3.0,3.0,775.0,320.0,1.2049,88000.0,INLAND
-118.18,37.35,16.0,6.0,4.0,1501.0,714.0,2.1212,216600.0,INLAND
-118.43,37.4,19.0,4.0,2.0,1225.0,425.0,4.1576,283000.0,INLAND
-118.6,37.39,19.0,5.0,2.0,1134.0,399.0,3.2132,332000.0,INLAND
-118.45,37.25,20.0,3.0,2.0,721.0,270.0,3.0817,237600.0,INLAND
-118.45,37.37,26.0,5.0,3.0,1385.0,523.0,4.337,279400.0,INLAND
-118.42,37.35,21.0,4.0,2.0,1413.0,520.0,4.375,360800.0,INLAND
-118.42,37.36,18.0,5.0,2.0,1425.0,465.0,1.7388,108800.0,INLAND
-118.4,37.36,34.0,5.0,2.0,1172.0,575.0,1.9722,232200.0,INLAND
-118.39,37.37,25.0,5.0,4.0,1477.0,770.0,1.8325,211600.0,INLAND
-118.39,37.36,38.0,3.0,3.0,902.0,396.0,2.3261,196800.0,INLAND
-118.3,37.17,22.0,6.0,3.0,1541.0,636.0,2.75,189000.0,INLAND
-117.9,36.95,19.0,2.0,2.0,51.0,22.0,1.7292,275000.0,INLAND
-118.31,36.94,35.0,3.0,3.0,861.0,371.0,2.325,161200.0,INLAND
-118.05,36.64,34.0,4.0,2.0,896.0,426.0,2.0357,148400.0,INLAND
-118.18,36.63,23.0,3.0,2.0,1019.0,384.0,2.2574,209400.0,INLAND
-117.69,36.13,25.0,4.0,3.0,632.0,292.0,1.7868,91000.0,INLAND
-117.02,36.4,19.0,2.0,1.0,490.0,164.0,2.1,29998.0,INLAND
-116.22,36.0,14.0,4.0,2.0,436.0,213.0,1.1471,65800.0,INLAND
-119.02,35.42,42.0,4.0,3.0,1124.0,447.0,2.7583,129800.0,INLAND
-119.03,35.42,45.0,4.0,2.0,754.0,334.0,2.5703,124800.0,INLAND
-119.03,35.42,38.0,3.0,3.0,1491.0,568.0,2.6094,135800.0,INLAND
-119.03,35.45,14.0,5.0,2.0,1748.0,582.0,4.3162,174200.0,INLAND
-119.05,35.44,5.0,4.0,2.0,1182.0,438.0,3.0268,154000.0,INLAND
-119.02,35.44,29.0,3.0,2.0,1527.0,597.0,4.0125,168800.0,INLAND
-119.02,35.43,39.0,3.0,2.0,956.0,379.0,3.1736,141400.0,INLAND
-119.02,35.42,40.0,4.0,3.0,520.0,218.0,2.2727,134400.0,INLAND
-119.02,35.42,36.0,4.0,3.0,1021.0,374.0,1.8472,114800.0,INLAND
-119.02,35.42,40.0,4.0,2.0,1015.0,413.0,1.4598,105200.0,INLAND
-119.03,35.42,42.0,3.0,2.0,905.0,393.0,1.6286,109200.0,INLAND
-119.03,35.41,41.0,4.0,3.0,1005.0,373.0,1.7857,108600.0,INLAND
-119.04,35.42,47.0,5.0,3.0,913.0,358.0,1.8403,109400.0,INLAND
-119.05,35.42,41.0,3.0,3.0,1006.0,419.0,2.8393,114000.0,INLAND
-119.05,35.42,35.0,3.0,2.0,1368.0,455.0,2.325,126400.0,INLAND
-119.02,35.41,21.0,3.0,2.0,1297.0,517.0,2.0575,134000.0,INLAND
-119.02,35.41,41.0,4.0,2.0,1106.0,473.0,1.97,103800.0,INLAND
-119.03,35.41,37.0,5.0,3.0,911.0,365.0,2.0331,106400.0,INLAND
-119.04,35.41,25.0,3.0,3.0,844.0,309.0,3.0625,138800.0,INLAND
-119.02,35.41,31.0,6.0,4.0,1413.0,611.0,1.3222,102800.0,INLAND
-119.03,35.4,35.0,5.0,3.0,1566.0,583.0,2.1818,127000.0,INLAND
-119.04,35.41,20.0,6.0,3.0,1622.0,758.0,1.3587,135000.0,INLAND
-119.08,35.42,10.0,3.0,2.0,2089.0,591.0,5.5261,264000.0,INLAND
-119.07,35.42,19.0,6.0,4.0,1872.0,731.0,2.6812,215200.0,INLAND
-119.09,35.41,12.0,4.0,3.0,1754.0,551.0,5.6235,261200.0,INLAND
-119.11,35.42,52.0,3.0,1.0,37.0,16.0,10.0263,400000.0,INLAND
-119.09,35.43,28.0,3.0,2.0,118.0,37.0,4.8571,475000.0,INLAND
-119.05,35.4,18.0,5.0,2.0,846.0,317.0,3.8611,252800.0,INLAND
-119.08,35.39,10.0,9.0,6.0,3242.0,1030.0,5.575,264400.0,INLAND
-119.01,35.4,11.0,9.0,5.0,4781.0,1919.0,1.7109,89200.0,INLAND
-119.01,35.39,29.0,5.0,2.0,1134.0,419.0,1.8289,118800.0,INLAND
-119.01,35.38,36.0,3.0,3.0,426.0,208.0,1.4427,101200.0,INLAND
-119.02,35.39,30.0,3.0,1.0,169.0,101.0,1.3527,120000.0,INLAND
-118.99,35.4,43.0,4.0,3.0,890.0,374.0,4.0208,180800.0,INLAND
-118.99,35.4,48.0,3.0,3.0,789.0,321.0,3.5714,169200.0,INLAND
-119.0,35.4,44.0,3.0,3.0,928.0,379.0,4.3906,187800.0,INLAND
-119.0,35.39,42.0,4.0,3.0,1203.0,487.0,3.7708,158800.0,INLAND
-119.0,35.39,51.0,3.0,3.0,648.0,300.0,2.8295,144200.0,INLAND
-118.97,35.41,36.0,4.0,2.0,937.0,303.0,3.996,171000.0,INLAND
-118.97,35.4,34.0,3.0,2.0,854.0,309.0,3.1906,152400.0,INLAND
-118.98,35.4,34.0,2.0,2.0,440.0,170.0,2.8393,139600.0,INLAND
-118.98,35.4,36.0,4.0,3.0,680.0,259.0,2.9821,146200.0,INLAND
-118.98,35.4,36.0,5.0,3.0,1052.0,325.0,3.4205,153200.0,INLAND
-118.98,35.41,36.0,5.0,2.0,640.0,274.0,3.875,189000.0,INLAND
-118.96,35.4,28.0,6.0,4.0,2404.0,841.0,3.2325,178000.0,INLAND
-118.96,35.41,29.0,5.0,3.0,1542.0,659.0,2.947,174200.0,INLAND
-118.95,35.4,23.0,6.0,4.0,2136.0,883.0,3.6875,203400.0,INLAND
-118.96,35.4,27.0,4.0,3.0,1271.0,427.0,3.5524,178200.0,INLAND
-118.96,35.39,23.0,8.0,5.0,2842.0,1042.0,3.1297,158000.0,INLAND
-118.96,35.38,34.0,5.0,2.0,888.0,352.0,3.6734,185800.0,INLAND
-118.95,35.38,35.0,4.0,3.0,906.0,373.0,3.5938,190400.0,INLAND
-118.96,35.38,41.0,4.0,2.0,973.0,406.0,3.0568,171200.0,INLAND
-118.94,35.38,26.0,6.0,4.0,2365.0,743.0,3.7533,174000.0,INLAND
-118.95,35.38,30.0,4.0,2.0,1419.0,480.0,3.725,166200.0,INLAND
-118.92,35.38,33.0,5.0,3.0,1733.0,545.0,3.8307,141200.0,INLAND
-118.95,35.41,21.0,7.0,4.0,1889.0,688.0,3.875,199000.0,INLAND
-118.94,35.4,14.0,5.0,3.0,2815.0,935.0,4.2214,209200.0,INLAND
-118.94,35.39,27.0,5.0,3.0,1223.0,452.0,5.4592,278200.0,INLAND
-118.94,35.39,13.0,3.0,2.0,1318.0,397.0,7.7751,388200.0,INLAND
-118.9,35.41,6.0,7.0,3.0,2320.0,935.0,3.0938,201600.0,INLAND
-118.94,35.41,10.0,4.0,3.0,1539.0,483.0,6.3639,286000.0,INLAND
-118.91,35.4,10.0,6.0,3.0,1398.0,763.0,2.569,226000.0,INLAND
-118.87,35.37,14.0,5.0,3.0,1352.0,411.0,3.5441,174000.0,INLAND
-118.91,35.37,32.0,6.0,3.0,2590.0,721.0,3.3462,135200.0,INLAND
-118.88,35.34,20.0,3.0,3.0,762.0,253.0,2.1111,210600.0,INLAND
-118.92,35.37,17.0,5.0,4.0,1746.0,640.0,2.4919,151400.0,INLAND
-118.93,35.37,34.0,4.0,2.0,1558.0,421.0,2.6903,125600.0,INLAND
-118.94,35.37,33.0,7.0,4.0,2352.0,704.0,2.0643,115200.0,INLAND
-118.94,35.37,23.0,4.0,2.0,790.0,230.0,1.8523,119400.0,INLAND
-118.95,35.37,34.0,4.0,2.0,1059.0,349.0,2.1588,122600.0,INLAND
-118.94,35.37,37.0,5.0,2.0,971.0,335.0,2.875,114800.0,INLAND
-118.95,35.37,37.0,3.0,3.0,946.0,295.0,1.6728,110800.0,INLAND
-118.96,35.37,41.0,4.0,2.0,1066.0,318.0,1.7467,104800.0,INLAND
-118.96,35.37,40.0,5.0,2.0,1026.0,337.0,1.365,108600.0,INLAND
-118.97,35.39,38.0,5.0,3.0,1547.0,441.0,2.774,119000.0,INLAND
-118.97,35.38,32.0,3.0,3.0,1483.0,297.0,1.625,93600.0,INLAND
-118.98,35.38,39.0,3.0,2.0,1182.0,355.0,1.0648,100000.0,INLAND
-118.97,35.38,42.0,3.0,3.0,1038.0,299.0,0.9951,96000.0,INLAND
-118.97,35.37,41.0,3.0,2.0,1781.0,543.0,1.8819,116000.0,INLAND
-118.97,35.38,35.0,3.0,2.0,1041.0,413.0,1.375,115000.0,INLAND
-118.99,35.38,26.0,5.0,2.0,1025.0,304.0,1.4024,102000.0,INLAND
-118.99,35.38,30.0,5.0,2.0,1116.0,298.0,1.3451,115000.0,INLAND
-118.98,35.39,22.0,5.0,2.0,1592.0,420.0,1.4146,98200.0,INLAND
-118.98,35.38,24.0,3.0,3.0,1460.0,410.0,1.4786,109600.0,INLAND
-118.98,35.38,34.0,4.0,2.0,795.0,228.0,1.625,101600.0,INLAND
-118.98,35.38,28.0,3.0,3.0,1193.0,273.0,0.8639,98800.0,INLAND
-118.99,35.39,39.0,3.0,2.0,1516.0,435.0,1.6009,97600.0,INLAND
-118.99,35.39,36.0,4.0,2.0,1054.0,341.0,1.8319,110800.0,INLAND
-118.99,35.39,52.0,5.0,2.0,1325.0,522.0,2.5083,140200.0,INLAND
-118.98,35.39,29.0,2.0,2.0,476.0,143.0,1.1875,101400.0,INLAND
-118.98,35.39,32.0,5.0,4.0,2375.0,684.0,1.2618,93800.0,INLAND
-119.0,35.37,41.0,2.0,2.0,216.0,80.0,2.2212,111000.0,INLAND
-118.99,35.37,36.0,3.0,1.0,814.0,174.0,1.4773,114800.0,INLAND
-118.99,35.37,38.0,3.0,2.0,743.0,222.0,1.7292,116200.0,INLAND
-118.98,35.37,35.0,3.0,2.0,670.0,181.0,1.1638,115800.0,INLAND
-118.97,35.37,52.0,2.0,1.0,380.0,97.0,1.4125,85000.0,INLAND
-119.01,35.38,44.0,3.0,2.0,274.0,86.0,1.1944,115000.0,INLAND
-119.01,35.38,52.0,2.0,1.0,158.0,26.0,1.075,135000.0,INLAND
-119.01,35.37,35.0,3.0,2.0,477.0,41.0,1.9125,95000.0,INLAND
-119.01,35.37,44.0,2.0,2.0,364.0,121.0,1.4779,132000.0,INLAND
-119.02,35.38,52.0,2.0,1.0,36.0,31.0,0.8054,120000.0,INLAND
-119.02,35.38,48.0,3.0,2.0,129.0,63.0,1.1875,127600.0,INLAND
-119.02,35.39,52.0,2.0,1.0,106.0,49.0,2.0455,145000.0,INLAND
-119.01,35.37,45.0,3.0,2.0,568.0,139.0,1.7321,168800.0,INLAND
-119.03,35.38,38.0,5.0,2.0,843.0,410.0,3.0,183600.0,INLAND
-119.03,35.38,52.0,4.0,3.0,540.0,260.0,2.7312,294200.0,INLAND
-119.03,35.37,52.0,3.0,2.0,554.0,277.0,1.6786,253200.0,INLAND
-119.04,35.37,44.0,5.0,2.0,667.0,300.0,2.875,165400.0,INLAND
-119.03,35.39,28.0,6.0,3.0,1593.0,763.0,2.9821,237400.0,INLAND
-119.04,35.36,36.0,4.0,3.0,1051.0,411.0,1.8362,133800.0,INLAND
-119.05,35.36,30.0,6.0,3.0,2307.0,754.0,3.6548,169400.0,INLAND
-119.05,35.36,16.0,6.0,4.0,2261.0,959.0,3.3261,236800.0,INLAND
-119.07,35.36,19.0,6.0,3.0,2155.0,831.0,4.6705,221400.0,INLAND
-119.08,35.36,12.0,9.0,4.0,2966.0,1092.0,4.5791,246800.0,INLAND
-119.06,35.36,9.0,3.0,2.0,409.0,212.0,4.3482,190400.0,INLAND
-119.03,35.37,42.0,4.0,2.0,1035.0,442.0,2.6513,144600.0,INLAND
-119.03,35.36,41.0,3.0,2.0,977.0,388.0,3.9097,162600.0,INLAND
-119.04,35.36,40.0,3.0,2.0,771.0,306.0,3.0435,139000.0,INLAND
-119.04,35.37,46.0,3.0,2.0,714.0,297.0,2.1818,150600.0,INLAND
-119.02,35.37,44.0,4.0,3.0,1521.0,549.0,1.7213,123200.0,INLAND
-119.02,35.36,48.0,3.0,3.0,947.0,363.0,2.2827,140000.0,INLAND
-119.02,35.36,47.0,5.0,3.0,847.0,315.0,2.5062,147400.0,INLAND
-119.03,35.36,41.0,3.0,3.0,1342.0,595.0,1.9671,153600.0,INLAND
-119.01,35.37,38.0,3.0,2.0,1191.0,366.0,1.8801,115600.0,INLAND
-119.01,35.36,38.0,5.0,2.0,1203.0,373.0,1.6797,121400.0,INLAND
